id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
arlequin,Arlequin,False,MALE,8,55,1486,10,15,1.0,0.37777777777777777,0.3410838071571375
colombine,Colombine,False,FEMALE,3,24,474,8,11,0.8333333333333334,0.0,0.3316722590827133
leandre,Léandre,False,MALE,3,7,238,8,9,0.8333333333333334,0.0,0.3316722590827133
la-chanteuse,La Chanteuse,False,UNKNOWN,2,2,38,8,9,0.8333333333333334,0.0,0.3316722590827133
pierrot,Pierrot,False,MALE,2,16,207,8,10,0.8333333333333334,0.0,0.3316722590827133
octave,Octave,False,MALE,1,9,140,1,1,0.5263157894736842,0.0,0.04248492047155495
le-comedien,Le Comedien,False,UNKNOWN,1,4,31,1,1,0.5263157894736842,0.0,0.04248492047155495
pasquariel,Pasquariel,False,MALE,1,2,59,8,8,0.8333333333333334,0.0,0.3316722590827133
mezzetin,Mezzetin,False,MALE,1,7,115,8,8,0.8333333333333334,0.0,0.3316722590827133
la-pretresse,La Pretresse,False,UNKNOWN,1,1,43,8,8,0.8333333333333334,0.0,0.3316722590827133
le-sacrificateur,Le Sacrificateur,False,UNKNOWN,1,2,14,8,8,0.8333333333333334,0.0,0.3316722590827133
