id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
apollon,Apollon,False,MALE,2,14,483,2,3,0.14285714285714285,0.0,1.709971699445357e-06
thalie,Thalie,False,FEMALE,3,21,652,3,4,0.2,0.03333333333333333,2.076577612744979e-06
la-muse,La Muse,False,UNKNOWN,2,2,62,0,0,0.0,0.0,3.933616530910498e-15
la-petite-fille,La Petite Fille,False,UNKNOWN,1,10,320,2,2,0.14285714285714285,0.0,1.709971699445357e-06
l-auteur,L Auteur,False,UNKNOWN,2,7,151,2,2,0.16666666666666666,0.025,1.1782634076653312e-06
le-comedien,Le Comedien,False,UNKNOWN,1,1,22,1,1,0.1111111111111111,0.0,5.322238787659652e-07
roquillard,Roquillard,False,MALE,9,35,620,9,18,0.5681818181818181,0.10555555555555557,0.4588950008197637
pierrot,Pierrot,False,MALE,4,16,427,3,5,0.36764705882352944,0.0,0.2049686894492779
isabelle,Isabelle,False,FEMALE,9,43,821,6,14,0.44642857142857145,0.03055555555555555,0.33709832761531006
colombine,Colombine,False,FEMALE,12,66,2041,8,20,0.5208333333333334,0.07916666666666666,0.41772128244879636
mezzetin,Mezzetin,False,MALE,3,8,303,5,7,0.41666666666666663,0.008333333333333331,0.3159426809417204
arlequin,Arlequin,False,MALE,5,40,1198,6,11,0.44642857142857145,0.018055555555555554,0.3471073634639989
la-rhetorique,La Rhetorique,False,UNKNOWN,1,2,95,3,3,0.3472222222222222,0.0,0.20117528387736627
octave,Octave,False,MALE,3,11,232,2,4,0.3289473684210526,0.0,0.1353462714775015
le-comedien-français,Le Comedien Français,False,UNKNOWN,1,18,842,4,4,0.390625,0.0,0.2450737676748003
un-portier,Un Portier,False,UNKNOWN,1,1,25,4,4,0.390625,0.0,0.2450737676748003
le-parterre,Le Parterre,False,UNKNOWN,1,15,324,4,4,0.390625,0.0,0.2450737676748003
