id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
madame-robert,Madame Robert,False,FEMALE,16,65,991,13,49,1.0,0.08852258852258854,0.3317100810248916
adele,Adèle,False,FEMALE,9,30,526,12,41,0.9285714285714286,0.03724053724053723,0.32322525188901574
le-simple,Le Simple,False,MALE,9,72,1774,11,34,0.8666666666666667,0.022283272283272284,0.3061414104349568
ensemble,Ensemble,False,UNKNOWN,3,5,43,7,12,0.6842105263157895,0.0,0.22130315286513816
brunot,Brunot,False,MALE,4,7,101,9,15,0.7647058823529411,0.027472527472527472,0.2541849284698322
baron,Baron,False,MALE,14,70,1056,13,49,1.0,0.08852258852258854,0.3317100810248916
dumont,Dumont,False,MALE,1,4,40,3,3,0.5652173913043478,0.0,0.09258090654344708
la-thorilliere,La Thorillière,False,MALE,9,58,789,12,40,0.9285714285714286,0.03724053724053723,0.32322525188901574
derval,Derval,False,MALE,11,71,1178,12,45,0.9285714285714286,0.03724053724053723,0.32322525188901574
servantes,Servantes,False,UNKNOWN,1,0,10,6,6,0.65,0.0,0.18640779808396435
valets,Valets,False,MALE,2,1,27,7,8,0.6842105263157895,0.0021367521367521365,0.2144648328302736
choeur,Choeur,False,UNKNOWN,2,6,22,7,10,0.6842105263157895,0.0,0.22251578754898688
madame-la-thorilliere,Madame la Thorillière,False,FEMALE,2,23,247,7,13,0.6842105263157895,0.0,0.22251578754898688
moliere,Molière,False,MALE,3,18,255,9,15,0.7647058823529411,0.005494505494505494,0.2662042825040017
