id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
momus,Momus,False,MALE,5,66,946,5,7,0.6923076923076923,0.6388888888888888,0.5632134847193428
venus,Vénus,False,FEMALE,7,96,948,5,8,0.6428571428571429,0.5833333333333333,0.4760096039652703
le-calender,Le Calender,False,UNKNOWN,2,33,445,1,2,0.4090909090909091,0.0,0.16169534076247885
la-jeune-fille,La Jeune Fille,False,UNKNOWN,1,13,175,1,1,0.4090909090909091,0.0,0.16169534076247885
le-voluptueux,Le Voluptueux,False,UNKNOWN,1,12,257,1,1,0.42857142857142855,0.0,0.19131654143371973
le-dramaturge,Le Dramaturge,False,UNKNOWN,1,20,397,2,2,0.47368421052631576,0.0,0.30449880088432113
arlequin,Arlequin,False,MALE,2,23,385,3,3,0.5,0.2222222222222222,0.33319682816324364
le-sauvage,Le Sauvage,False,UNKNOWN,1,21,386,1,1,0.34615384615384615,0.0,0.11318225945060839
l-officier,L Officier,False,UNKNOWN,1,17,452,1,1,0.4090909090909091,0.0,0.16169534076247885
l-amour,L'Amour,False,MALE,1,1,11,2,2,0.5294117647058824,0.0,0.35301188219619156
