id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
granger,Granger,False,MALE,25,151,8215,13,53,1.0,0.25384615384615383,0.35970157314368656
chasteaufort,Chasteaufort,False,MALE,10,50,3874,9,23,0.7647058823529411,0.010256410256410255,0.3165834328159163
paquier,Paquier,False,UNKNOWN,23,95,3500,10,44,0.8125,0.07585470085470086,0.31783062832520886
charlot,Charlot,False,UNKNOWN,6,25,561,5,7,0.6190476190476191,0.020299145299145296,0.1392873546573413
fleury,Fleury,False,MALE,3,6,55,5,7,0.6190476190476191,0.020299145299145293,0.1275332205584263
un-cuistre,Un Cuistre,False,UNKNOWN,1,1,9,3,3,0.5652173913043478,0.0,0.07222474004323207
corbineli,Corbineli,False,MALE,14,65,2517,10,31,0.8125,0.039102564102564095,0.3309806657391283
gareau,Gareau,False,UNKNOWN,5,35,3593,10,16,0.8125,0.04551282051282052,0.3297657555203145
manon,Manon,False,FEMALE,3,6,447,6,8,0.65,0.01175213675213675,0.20532690109210036
genevote,Genevote,False,UNKNOWN,7,47,2187,8,18,0.7222222222222222,0.0,0.2953603038998976
granger-le-jeune,Granger le Jeune,False,MALE,5,21,1012,8,14,0.7222222222222222,0.0,0.2953603038998976
la-tremblaye,La Tremblaye,False,UNKNOWN,7,17,395,9,20,0.7647058823529411,0.010256410256410255,0.3165834328159163
corbinelli,Corbinelli,False,UNKNOWN,1,1,218,2,2,0.5416666666666666,0.0,0.07810447645928165
granger-le-pere,Granger le Pere,False,UNKNOWN,1,3,172,8,8,0.7222222222222222,0.0,0.2953603038998976
