id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
sganarelle,Sgnarelle,False,MALE,19,181,4445,8,37,1.0,0.22619047619047616,0.3951405579091435
ariste,Ariste,False,MALE,7,53,1169,7,19,0.8888888888888888,0.047619047619047616,0.3820815605340825
leonor,Léonor,False,FEMALE,3,12,346,6,13,0.8,0.0,0.354562913020071
lisette,Lisette,False,FEMALE,3,8,287,6,13,0.8,0.0,0.354562913020071
isabelle,Isabelle,False,FEMALE,10,61,2075,6,19,0.8,0.0,0.354562913020071
valere,Valère,False,MALE,10,68,1510,7,22,0.8888888888888888,0.047619047619047616,0.3820815605340825
ergaste,Ergaste,False,MALE,7,19,449,6,15,0.8,0.0,0.354562913020071
le-commissaire,Le Commissaire,False,MALE,3,10,138,4,6,0.6666666666666666,0.03571428571428571,0.20004921200975717
notaire,Notaire,False,UNKNOWN,1,1,3,2,2,0.5714285714285714,0.0,0.0949324881802475
