id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-baguenaudiere,La Baguenaudiere,False,UNKNOWN,24,91,1936,20,65,0.8125,0.2303589743589743,0.3654431518059232
madame-bouvillon,Madame Bouvillon.,False,FEMALE,15,56,1167,14,33,0.65,0.062461538461538464,0.2734147040146961
blaise-bouvillon,"Blaise Bouvillon, son Fils.",False,MALE,6,36,549,11,16,0.6341463414634146,0.04943589743589742,0.2307475572247731
isabelle,"Isabelle, sa Fille.",False,FEMALE,15,36,624,8,31,0.5652173913043478,0.0010256410256410256,0.2082182795025271
le-destin,Le Destin,False,MALE,19,49,973,10,35,0.5909090909090909,0.006051282051282051,0.24213669348038977
ragotin,"Ragotin, Avocat.",False,MALE,20,113,2805,22,59,0.8666666666666667,0.3379487179487179,0.3797709075292246
le-charretier,Le Charretier,False,UNKNOWN,2,5,61,6,7,0.5416666666666666,0.0,0.1658313089986765
la-rancune,La Rancune,False,FEMALE,19,116,1870,14,34,0.65,0.03271794871794871,0.30861306051502435
l-olive,L'Olive,False,FEMALE,4,14,464,8,14,0.5652173913043478,0.0010256410256410256,0.20785932152784428
mademoiselle-la-caverne,Mademoiselle la Caverne,False,UNKNOWN,2,2,16,7,9,0.5531914893617021,0.00923076923076923,0.13463543665979422
mademoiselle-l-etoile,Mademoiselle L Etoile,False,UNKNOWN,1,1,8,4,4,0.52,0.0,0.11025647359479913
premier-porteur,Premier Porteur,False,UNKNOWN,1,3,9,5,5,0.5098039215686274,0.0,0.09312534075570851
second-porteur,Second Porteur,False,UNKNOWN,1,3,7,5,5,0.5098039215686274,0.0,0.09312534075570851
troisieme-porteur,Troisieme Porteur,False,UNKNOWN,1,3,34,5,5,0.5098039215686274,0.0,0.09312534075570851
l-etoile,L'Etoile,False,FEMALE,9,23,349,6,15,0.5416666666666666,0.0,0.1699448145766507
de-preraze,De Preraze,False,UNKNOWN,4,6,43,8,21,0.5652173913043478,0.0010256410256410256,0.19045432569139395
des-lentilles,Des Lentilles,False,UNKNOWN,4,5,45,8,21,0.5652173913043478,0.0010256410256410256,0.19045432569139395
de-boiscoupe,De Boiscoupe,False,UNKNOWN,4,5,39,8,21,0.5652173913043478,0.0010256410256410256,0.19045432569139395
de-mousseverte,De Mousseverte,False,UNKNOWN,4,5,32,8,21,0.5652173913043478,0.0010256410256410256,0.19045432569139395
le-decorateur,Le Décorateur.,False,MALE,3,6,141,9,10,0.5777777777777777,0.006153846153846154,0.22286992293883728
tous-ensemble,Tous Ensemble,False,UNKNOWN,1,1,1,6,6,0.5416666666666666,0.0,0.14407670827090335
cleopatre,Cleopatre,False,UNKNOWN,7,16,415,7,12,0.5777777777777777,0.129025641025641,0.1108024253660926
charmion,Charmion,False,UNKNOWN,4,11,209,5,7,0.5098039215686274,0.02123076923076923,0.07657943246120638
antoine,Antoine,False,UNKNOWN,4,14,390,2,5,0.37681159420289856,0.0,0.012419429535843714
eros,Eros,False,UNKNOWN,3,12,362,3,4,0.38235294117647056,0.0015384615384615385,0.01910188026978288
le-page,Le Page,False,UNKNOWN,1,1,19,4,4,0.5,0.0,0.07491255130899616
le-laquais,Le Laquais,False,UNKNOWN,1,1,12,1,1,0.4727272727272727,0.0,0.03630747287648782
