id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
democrite,Démocrite,False,MALE,16,86,1525,9,26,1.0,0.23888888888888887,0.358243871419556
philine,Philine,False,MALE,6,19,333,8,18,0.9,0.016666666666666666,0.3525535564934201
toinette,Toinette,False,FEMALE,8,43,685,8,21,0.9,0.016666666666666666,0.3525535564934201
cleandre,Cléandre,False,MALE,3,19,559,7,11,0.8181818181818182,0.0,0.32446429122119097
crispin,Crispin,False,UNKNOWN,14,99,2087,8,31,0.9,0.016666666666666666,0.35255355649342
maitre-jacques,Maître Jacques,False,MALE,3,19,510,5,10,0.6923076923076923,0.0,0.2373646387092581
ariste,Ariste,False,MALE,4,20,228,8,17,0.9,0.016666666666666666,0.3525535564934201
le-chevalier,Le Chevalier,False,MALE,3,15,293,7,10,0.8181818181818182,0.0,0.32446429122119097
le-financier,Le Financier,False,MALE,6,35,387,7,13,0.8181818181818182,0.0,0.3244642912211909
frontin,Frontin,False,MALE,1,18,427,1,1,0.5294117647058824,0.0,0.04808416852879862
