id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
portius,Portius,False,MALE,12,54,2475,6,13,0.6666666666666666,0.06607744107744107,0.3460825854876089
marcus,Marcus,False,UNKNOWN,4,24,1434,5,7,0.631578947368421,0.005471380471380472,0.30934125384361855
sempronius,Sempronius,False,MALE,11,40,2291,10,14,0.8571428571428571,0.5084175084175084,0.4155792109697831
syphax,Syphax,False,MALE,7,57,2407,2,5,0.5454545454545454,0.0,0.13149011706476757
juba,Juba,False,MALE,11,82,2673,7,15,0.7058823529411765,0.12247474747474749,0.3525334891312365
marcie,Marcie,False,FEMALE,10,40,1600,4,12,0.5217391304347826,0.013468013468013467,0.22198624217094073
lucie,Lucie,False,FEMALE,6,34,1469,3,7,0.48,0.003787878787878788,0.15759372342962702
lucius,Lucius,False,MALE,11,21,875,7,20,0.7058823529411765,0.056818181818181816,0.39331549574407515
caton,Caton,False,MALE,12,66,3817,7,20,0.7058823529411765,0.056818181818181816,0.3933154957440751
decius,Decius,False,MALE,1,11,298,4,4,0.5714285714285714,0.0,0.2587562934801314
chef-de-la-revolte,Chef de la Revolte,False,UNKNOWN,1,1,50,1,1,0.48,0.0,0.07114148195351584
premier-chef-des-revoltes,Premier Chef des Revoltes,False,UNKNOWN,1,2,24,2,2,0.5,0.0,0.08583553642032327
second-chef-des-revoltes,Second Chef des Revoltes,False,UNKNOWN,1,1,18,2,2,0.5,0.0,0.08583553642032327
