id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
pan,Pan,False,MALE,1,12,221,1,1,0.5217391304347826,0.0,0.036005942573734545
bacchus,Bacchus,False,MALE,9,41,1189,12,16,1.0,0.4545454545454546,0.3252843258091856
melpomene,Melpomène,False,FEMALE,1,7,99,1,1,0.5217391304347826,0.0,0.036005942573734545
apollon,Apollon,False,MALE,2,5,77,9,11,0.8,0.0,0.31451917865582174
hebe,Hébé,False,FEMALE,2,5,103,9,11,0.8,0.0,0.31451917865582174
venus,Vénus,False,FEMALE,2,11,210,9,10,0.8,0.0,0.31451917865582174
mars,Mars,False,MALE,1,3,41,1,1,0.5217391304347826,0.0,0.036005942573734545
pluton,Pluton,False,MALE,4,19,425,9,11,0.8,0.0,0.31451917865582174
diane,Diane,False,FEMALE,3,29,697,9,11,0.8,0.0,0.31451917865582174
endymion,Endymion,False,MALE,2,19,321,9,10,0.8,0.0,0.31451917865582174
le-choeur,Le Choeur,False,UNKNOWN,1,3,32,9,9,0.8,0.0,0.31451917865582174
choeur-des-dieux,Choeur des Dieux,False,UNKNOWN,1,1,3,9,9,0.8,0.0,0.31451917865582174
le-choeur-des-dieux,Le Choeur des Dieux,False,UNKNOWN,1,1,5,9,9,0.8,0.0,0.31451917865582174
