id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
miche,Miché,False,MALE,21,106,1816,14,46,0.9375,0.16873015873015873,0.3690981319042257
crete-de-coq,Crête de Coq,False,MALE,19,66,911,14,50,0.9375,0.1492063492063492,0.3746211504248076
le-vidangeur,Le Vidangeur,False,UNKNOWN,3,14,170,5,7,0.6,0.0,0.19800252503874696
monsieur-beauflanquet,Monsieur Beauflanquet,False,MALE,5,28,383,6,13,0.625,0.004761904761904762,0.20921727661351655
madame-beauflanquet,Madame Beauflanquet,False,MALE,5,28,285,6,11,0.625,0.004761904761904762,0.20921727661351655
leon,Léon,False,MALE,3,7,139,4,6,0.5769230769230769,0.0,0.13433468817637426
le-bossu,Le Bossu,False,UNKNOWN,3,17,231,5,5,0.6,0.0,0.20187116936563013
les-femmes,Les Femmes,False,UNKNOWN,4,9,66,9,17,0.7142857142857143,0.03301587301587301,0.2799079727937897
raphaële,Raphaële,False,MALE,15,62,556,14,46,0.9375,0.1523809523809524,0.3762957821015079
fatma,Fatma,False,MALE,9,22,161,12,35,0.8333333333333334,0.07142857142857144,0.3490170818445761
le-capitaine,Un Capitaine Retraité,False,MALE,1,7,118,4,4,0.5769230769230769,0.0,0.16956288528807492
blondinette,Blondinette,False,MALE,3,3,13,7,13,0.6521739130434783,0.0061904761904761916,0.24639158128949668
le-marseillais,Un Marseillais,False,MALE,1,20,520,5,5,0.6,0.0,0.20187116936563013
le-jeune-homme,Un Jeune Homme,False,MALE,1,1,9,3,3,0.5555555555555556,0.0,0.1181520165420563
le-sapeur,Un Sapeur,False,MALE,1,14,172,5,5,0.6,0.0,0.18770768743864458
l-anglais,Un Anglais,False,MALE,2,26,281,3,4,0.5555555555555556,0.0,0.129277639158915
