id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
lycoris,Lycoris,False,FEMALE,6,14,368,4,8,0.4539007092198581,0.0103988603988604,0.13516970407701262
le-satyre,Le Satyre,False,UNKNOWN,3,6,106,5,7,0.43537414965986393,0.014000814000814,0.15481736541194996
pan,Pan,False,MALE,4,11,419,9,11,0.5470085470085471,0.051438068104734794,0.28104151708772784
diane,Diane,False,FEMALE,17,40,1516,19,27,0.735632183908046,0.5184642517975853,0.4599384991933859
ismene,Ismène,False,FEMALE,3,8,326,2,3,0.42666666666666664,0.0,0.08224623980116277
choeur-de-nymphes,Choeur de Nymphes,False,UNKNOWN,1,1,40,6,6,0.46376811594202894,0.0,0.22939451698463031
une-nymphe,Une Nymphe,False,FEMALE,1,2,66,6,6,0.46376811594202894,0.0,0.22939451698463031
choeur-des-nymphes,Choeur des Nymphes,False,UNKNOWN,1,1,9,6,6,0.46376811594202894,0.0,0.22939451698463031
les-nymphes,Les Nymphes,False,UNKNOWN,1,1,9,6,6,0.46376811594202894,0.0,0.22939451698463031
la-nymphe,La Nymphe,False,UNKNOWN,1,1,14,6,6,0.46376811594202894,0.0,0.22939451698463031
ensemble,Ensemble,False,UNKNOWN,2,2,45,8,8,0.49612403100775193,0.032051282051282055,0.28231798126048013
endymion,Endymion,False,MALE,8,27,1131,8,13,0.5333333333333333,0.0860059693393027,0.23876095077250248
eurilas,Eurilas,False,MALE,4,6,261,7,10,0.4025157232704402,0.012956179622846292,0.1829139879587537
premier-berger,Premier Berger,False,UNKNOWN,1,1,38,5,5,0.3742690058479532,0.0,0.12999052368290379
une-bergere,Une Bergere,False,UNKNOWN,1,1,57,5,5,0.3742690058479532,0.0,0.12999052368290379
un-berger,Un Berger,False,MALE,1,0,27,5,5,0.3742690058479532,0.0,0.12999052368290379
le-choeur,Le Choeur,False,UNKNOWN,2,7,227,9,9,0.5470085470085471,0.09519739519739522,0.2589027264333571
une-dryade,Une Dryade,False,FEMALE,1,1,159,4,4,0.4848484848484848,0.0,0.1603491546319771
la-dryade,La Dryade,False,UNKNOWN,1,3,77,4,4,0.4848484848484848,0.0,0.1603491546319771
une-heure,Une Heure,False,FEMALE,1,1,25,4,4,0.43537414965986393,0.0,0.10858619215888592
danse-des-heures,Danse des Heures,False,UNKNOWN,1,1,5,4,4,0.43537414965986393,0.0,0.10858619215888592
choeur-des-heures,Choeur des Heures,False,UNKNOWN,1,1,24,4,4,0.43537414965986393,0.0,0.10858619215888592
une-des-heures,Une des Heures,False,UNKNOWN,1,3,86,4,4,0.43537414965986393,0.0,0.10858619215888592
troupe-d-amours,Troupe D Amours,False,UNKNOWN,1,1,37,2,2,0.07407407407407407,0.0,7.450823391953854e-16
deux-amours,Deux Amours,False,MALE,1,1,20,2,2,0.07407407407407407,0.0,7.450823391953854e-16
deux-autres-amours,Deux Autres Amours,False,UNKNOWN,1,1,29,2,2,0.07407407407407407,0.0,7.450823391953854e-16
l-amour,L'Amour,False,MALE,2,7,120,2,3,0.4183006535947712,0.0,0.07375897263321639
choeur-des-amours,Choeur des Amours,False,UNKNOWN,1,3,30,2,2,0.4183006535947712,0.0,0.07375897263321639
