id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
charlemagne,Charlemagne,False,MALE,7,22,1735,9,16,0.687719298245614,0.15555555555555553,0.34508913701558025
nymes,Nymes,False,MALE,1,8,212,1,1,0.4083333333333333,0.0,0.04679341856304935
aymon,Aymon,False,MALE,7,79,1586,11,22,0.7686274509803921,0.2896825396825397,0.37228090797118135
beatrix,Beatrix,False,FEMALE,7,56,2363,9,21,0.687719298245614,0.06111111111111111,0.3583337795176907
renaud,Renaud,False,MALE,1,29,962,2,2,0.4505747126436782,0.0,0.05840021188761322
la-roque,La Roque,False,MALE,1,3,37,2,2,0.4505747126436782,0.0,0.05840021188761322
bradamante,Bradamante,False,FEMALE,8,71,2116,7,12,0.6222222222222222,0.025396825396825397,0.30527445779097495
leon,Léon,False,MALE,7,46,2156,9,19,0.687719298245614,0.1373015873015873,0.3522066974571651
roger,Roger,False,MALE,6,21,1895,7,13,0.6222222222222222,0.0015873015873015873,0.32309551287143495
hippalque,Hippalque,False,MALE,4,31,842,3,6,0.4505747126436782,0.0,0.13739802568831813
la-montagne,La Montagne,False,MALE,1,9,874,2,2,0.4505747126436782,0.0,0.0990704469637809
marphise,Marphise,False,MALE,3,27,545,9,12,0.687719298245614,0.05317460317460319,0.3629101920960402
charles,Charles,False,UNKNOWN,2,17,700,4,6,0.5226666666666667,0.0,0.1960390484046022
basile,Basile,False,MALE,1,15,131,1,1,0.4083333333333333,0.0,0.04775863330384532
ambassadeurs,Les Ambassadeurs de Bulgarie,False,UNKNOWN,2,4,518,6,7,0.593939393939394,0.0,0.28664365552987103
melisse,Melisse,False,MALE,1,1,197,0,0,0.0,0.0,2.100501957887253e-11
