id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-femme,La Femme,False,UNKNOWN,1,22,215,3,3,1,0,0.5
le-cure,Le Curé,False,MALE,1,21,176,3,3,1,0,0.5
le-clerc,Le Clerc,False,MALE,1,20,142,3,3,1,0,0.5
jenin,Jenin,False,MALE,1,52,943,3,3,1,0,0.5
