id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
mademoiselle-de-brie,Mademoiselle de Brie,False,UNKNOWN,5,63,1385,11,21,0.7894736842105263,0.09188208616780044,0.3706205613722024
moliere,Molière,False,MALE,14,139,2904,13,33,0.8823529411764706,0.32916099773242635,0.3731115185176908
mademoiselle-bejart,Mademoiselle Bejart,False,UNKNOWN,3,19,289,8,13,0.6818181818181818,0.0428344671201814,0.2831520146417265
duparc,Duparc,False,MALE,7,48,991,11,25,0.7894736842105263,0.09188208616780044,0.3706205613722024
bejart-aine,Béjart Aîné,False,MALE,1,1,30,4,4,0.5769230769230769,0.0,0.17764335674171872
alain,Alain,False,MALE,4,13,162,7,11,0.6521739130434783,0.0673469387755102,0.21593203288475826
le-comte,Le Comte,False,UNKNOWN,2,18,816,4,5,0.5357142857142857,0.0,0.1004022909975934
le-marquis,Le Marquis,False,UNKNOWN,1,6,189,4,4,0.5357142857142857,0.0,0.1004022909975934
du-parc,Du Parc,False,UNKNOWN,1,1,12,4,4,0.5357142857142857,0.0,0.1004022909975934
angelique,Angélique,False,FEMALE,6,46,662,7,14,0.6521739130434783,0.018412698412698415,0.26282048861063007
bellerose,Bellerose,False,MALE,2,12,167,3,5,0.5172413793103449,0.0,0.11424468755693529
purgon,Purgon,False,UNKNOWN,2,61,572,9,11,0.7142857142857143,0.04482993197278911,0.32623341801375827
mademoisele-de-brie,Mademoisele de Brie,False,UNKNOWN,1,1,11,5,5,0.5172413793103449,0.0,0.19668566665393133
bejart,Bejart,False,UNKNOWN,1,1,17,5,5,0.5172413793103449,0.0,0.19668566665393133
monsieur-dimanche,Monsieur Dimanche,False,MALE,3,45,696,7,10,0.6521739130434783,0.018412698412698415,0.2628204886106301
tous,Tous,False,UNKNOWN,1,1,3,6,6,0.625,0.0,0.2499360960965236
