id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
adrienne,Adrienne,False,FEMALE,6,75,664,9,15,1.0,0.11111111111111109,0.3856396849360328
gaston,Gaston,False,MALE,3,42,523,8,12,0.9,0.041666666666666664,0.36699002275767334
miss-deborah,Miss Déborah,False,FEMALE,3,34,279,9,14,1.0,0.11111111111111109,0.3856396849360328
mathilde,Mathilde,False,FEMALE,2,44,656,6,8,0.75,0.027777777777777773,0.272694505126624
la-voix-d-un-domestique,La Voix D un Domestique,False,UNKNOWN,1,1,7,3,3,0.6,0.0,0.14916961486104727
deuxieme-douanier,Deuxieme Douanier,False,UNKNOWN,2,29,267,8,11,0.9,0.041666666666666664,0.3669900227576733
la-vieille-dame,La Vieille Dame,False,UNKNOWN,1,16,129,6,6,0.75,0.0,0.30113566369377076
tous,Tous,False,UNKNOWN,1,1,6,6,6,0.75,0.0,0.30113566369377076
vieille-dame,Vieille Dame,False,UNKNOWN,1,1,15,6,6,0.75,0.0,0.30113566369377076
premier-douanier,Premier Douanier,False,UNKNOWN,1,3,14,5,5,0.6923076923076923,0.0,0.25404484294826457
