id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
damon,Damon,False,MALE,6,31,796,9,17,1.0,0.22685185185185183,0.43074257438389696
lycandre,Lycandre,False,MALE,5,15,463,8,14,0.9,0.13888888888888887,0.4043207811638699
levier,Levier,False,MALE,1,4,34,2,2,0.5625,0.0,0.13841595134581897
florinde,Florinde,False,FEMALE,3,16,626,5,9,0.6923076923076923,0.018518518518518517,0.27926304094899257
florimond,Florimond,False,MALE,3,5,257,8,12,0.9,0.11574074074074071,0.41106163516528427
julie,Julie,False,FEMALE,1,4,122,4,4,0.6428571428571429,0.0,0.25284124772896555
dubreuil,Dubreuil,False,MALE,1,3,120,5,5,0.6923076923076923,0.0,0.3089811895676296
maroquin,Maroquin,False,MALE,1,3,41,5,5,0.6923076923076923,0.0,0.3089811895676296
galonnier,Galonnier,False,MALE,1,4,122,5,5,0.6923076923076923,0.0,0.3089811895676296
le-major,Le Major,False,UNKNOWN,1,6,77,3,3,0.6,0.0,0.18582310923925555
