id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
mistress-watson,"Mistress Watson, Jeune Veuve",False,FEMALE,4,24,438,3,8,0.2,0.0,5.427053539139785e-07
kilmenie,"Kilménie, Dix-Sept Ans",False,FEMALE,6,32,635,3,10,0.2,0.0,5.427053539139785e-07
jemmy,"Jemmy, Vingt Ans",False,FEMALE,4,13,208,3,8,0.2,0.0,5.427053539139785e-07
la-princesse,La Princesse,False,UNKNOWN,5,19,861,3,6,0.2,0.0,5.427053539139785e-07
nicette,Nicette,False,UNKNOWN,5,20,361,6,13,0.4,0.013492063492063493,0.4341373294838747
claudine,Claudine,False,UNKNOWN,3,15,158,3,6,0.26666666666666666,0.0,0.24873777519300966
nicoline,Nicoline,False,FEMALE,4,17,458,6,11,0.4,0.013492063492063493,0.4341373294838747
la-mere-gervais,La Mère Gervais,False,FEMALE,6,43,828,5,11,0.34285714285714286,0.006349206349206349,0.3793253479918483
fanchon,Fanchon,False,FEMALE,3,9,201,5,8,0.34285714285714286,0.002380952380952381,0.39278939217592124
la-marquise,La Marquise,False,FEMALE,2,7,115,5,5,0.34285714285714286,0.002380952380952381,0.39278939217592124
tous,Tous,False,UNKNOWN,1,1,7,4,4,0.30000000000000004,0.0,0.32973374774911773
justine,Justine,False,UNKNOWN,2,12,189,2,2,0.17777777777777776,0.0,4.778727076340698e-06
cecile,Cécile,False,FEMALE,3,10,276,4,5,0.26666666666666666,0.009523809523809525,7.940820999880453e-06
henriette,Henriette,False,FEMALE,7,40,684,4,10,0.26666666666666666,0.009523809523809525,7.940820999880453e-06
josephine,Josephine,False,UNKNOWN,5,24,544,3,8,0.21333333333333335,0.0,6.8355051952094225e-06
madame-vingmaille,Madame Vingmaille,False,FEMALE,4,19,455,3,7,0.21333333333333335,0.0,6.8355051952094225e-06
