id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-chevalier,Le Chevalier de Fourbignac,False,MALE,10,72,1612,12,30,1.0,0.09747474747474746,0.35562602079433636
frontin,Frontin,False,MALE,13,72,1512,12,36,1.0,0.09747474747474746,0.35562602079433636
clitandre,Clitandre,False,MALE,3,19,182,7,10,0.7058823529411765,0.0,0.25304347225005636
madame-pinuin,Madame Pinuin,False,UNKNOWN,10,88,1465,7,15,0.7058823529411765,0.0060606060606060615,0.246692248746105
guillaume,Guillaume,False,MALE,7,36,1071,12,28,1.0,0.09747474747474746,0.35562602079433636
madame-robin,Madame Robin,False,FEMALE,3,25,593,7,11,0.7058823529411765,0.015151515151515152,0.2189634166815051
madame-valentin,Madame Valetin,False,FEMALE,9,49,714,9,28,0.8,0.013131313131313133,0.3002727144380127
angelique,Angélique,False,FEMALE,8,31,441,9,26,0.8,0.013131313131313133,0.3002727144380127
monsieur-mouflard,Monsieur Mouflard,False,UNKNOWN,4,27,556,9,14,0.8,0.018686868686868686,0.30025201531853274
monsieur-valentin,Monsieur Valentin,False,MALE,5,33,512,8,22,0.75,0.00505050505050505,0.2752629290418391
fuzillard,Fuzillard,False,UNKNOWN,1,2,19,6,6,0.6666666666666666,0.0,0.21916969507554024
monsieur-touvenel,Monsieur Touvenel,False,UNKNOWN,1,2,77,5,5,0.631578947368421,0.0,0.16351398043953658
mademoiselle-gesmarres,Mademoiselle Gesmarres,False,UNKNOWN,1,1,27,5,5,0.631578947368421,0.0,0.16351398043953658
