id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
silvestre,Silvestre,False,MALE,8,49,1115,9,19,1.0,0.5277777777777778,0.4533290600687998
claudine,Claudine,False,FEMALE,7,25,762,5,16,0.6923076923076923,0.0,0.35752825764520485
lucette,Lucette,False,FEMALE,9,32,502,5,17,0.6923076923076923,0.0,0.35752825764520485
vincent,Vincent,False,MALE,8,35,643,6,19,0.75,0.027777777777777776,0.39259329398449827
vuide-gousset,Vuide-Gousset,False,MALE,8,66,1274,6,20,0.75,0.027777777777777776,0.39259329398449827
broutillard,Broutillard,False,MALE,3,16,177,3,5,0.6,0.0,0.22666404144191965
gilles,Gilles,False,MALE,5,48,1119,5,9,0.6923076923076923,0.0,0.35752825764520485
prend-tout,Prend Tout,False,UNKNOWN,1,4,105,3,3,0.6,0.0,0.13086611683537341
le-meunier,Le Meunier,False,UNKNOWN,1,2,59,3,3,0.6,0.0,0.13086611683537341
madame-carpillon,Madame Carpillon,False,FEMALE,1,4,185,3,3,0.6,0.0,0.13086611683537341
