id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
brutus,Junius Brutus,False,MALE,16,55,3426,6,18,0.75,0.4444444444444444,0.3990353616954596
valerius,Valérius Publicola,False,MALE,4,21,690,1,4,0.45,0.0,0.09290783031055497
arons,Arons,False,MALE,10,36,2423,5,12,0.6923076923076923,0.09722222222222221,0.43111057627890187
albin,Albin,False,MALE,3,4,116,3,4,0.5294117647058824,0.0,0.3067950389726718
messala,Messala,False,MALE,12,50,2105,4,14,0.6428571428571429,0.027777777777777773,0.3821562985604528
titus,Titus,False,MALE,14,69,2767,7,19,0.8181818181818182,0.36111111111111105,0.5044148284608273
tullie,Tullie,False,FEMALE,4,23,1249,3,5,0.5294117647058824,0.013888888888888888,0.25921327400269933
algine,Algine,False,FEMALE,2,2,22,2,3,0.5,0.0,0.17779470264826916
proculus,Proculus,False,MALE,5,7,125,2,6,0.5625,0.0,0.21035040271698313
senateur,Senateur,False,UNKNOWN,1,2,8,1,1,0.45,0.0,0.09290783031055497
