id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
frelon,Frélon,False,MALE,7,44,1095,13,19,0.8421052631578947,0.09722222222222218,0.32989953271294936
fabrice,Fabrice,False,UNKNOWN,20,99,2071,15,44,0.9411764705882353,0.1736111111111111,0.3511183915796427
monrose,Monrose,False,UNKNOWN,13,75,1825,15,28,0.9411764705882353,0.1736111111111111,0.3511183915796427
un-de-ceux-qui-sont-entres,Un de Ceux qui Sont Entres,False,UNKNOWN,1,1,29,9,9,0.6666666666666666,0.0,0.26579608622377593
un-autre,Un Autre,False,UNKNOWN,1,1,32,9,9,0.6666666666666666,0.0,0.26579608622377593
un-second,Un Second,False,UNKNOWN,1,1,30,9,9,0.6666666666666666,0.0,0.26579608622377593
le-troisieme-interlocuteur,Le Troisieme Interlocuteur,False,UNKNOWN,1,4,49,9,9,0.6666666666666666,0.0,0.26579608622377593
le-second-interlocuteur,Le Second Interlocuteur,False,UNKNOWN,1,2,35,9,9,0.6666666666666666,0.0,0.26579608622377593
un-interlocuteur,Un Interlocuteur,False,UNKNOWN,1,1,27,9,9,0.6666666666666666,0.0,0.26579608622377593
le-premier-interlocuteur,Le Premier Interlocuteur,False,UNKNOWN,1,1,10,9,9,0.6666666666666666,0.0,0.26579608622377593
polly,Polly,False,FEMALE,12,74,1540,7,20,0.64,0.0013888888888888887,0.171956412736952
lindane,Lindane,False,FEMALE,13,99,2630,6,24,0.6153846153846154,0.0,0.14164358650189232
lady-alton,Lady Alton,False,FEMALE,9,50,1311,8,13,0.6666666666666666,0.12638888888888888,0.17357015711334833
freeport,Freeport,False,MALE,9,63,1748,8,21,0.6666666666666666,0.018055555555555554,0.18016023028976508
andre,André,False,MALE,1,8,170,1,1,0.41025641025641024,0.0,0.017562364799812543
le-messager,Le Messager,False,UNKNOWN,1,7,78,3,3,0.5333333333333333,0.0,0.08928306841765776
lord-murray,Le Lord Murray,False,MALE,7,40,1224,7,14,0.64,0.0013888888888888887,0.171956412736952
