id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
acteur-du-prologue,Acteur du Prologue,False,UNKNOWN,1,1,423,0,0,0.0,0.0,9.09677424098681e-16
loys,Loys,False,MALE,6,43,1155,4,10,0.5470085470085471,0.0,0.32224766229956175
richard,Richard,False,MALE,10,89,2360,7,16,0.7901234567901234,0.21296296296296297,0.46802209348295654
le-tresorier,Le Trésorier,False,MALE,5,33,707,5,11,0.6464646464646464,0.032407407407407406,0.38715342655846013
marie,Marie,False,FEMALE,7,30,1095,3,4,0.5470085470085471,0.0,0.2257072851304215
le-protonotaire,Le Protonotaire,False,MALE,3,32,669,2,4,0.4444444444444444,0.0,0.12931104664876553
boniface,Boniface,False,MALE,5,50,1044,4,7,0.5925925925925926,0.041666666666666664,0.24779227987269878
constante,Constante,False,FEMALE,5,38,818,6,8,0.7111111111111111,0.18055555555555555,0.3800348899693255
sulpice,Sulpice,False,MALE,4,17,279,5,10,0.6464646464646464,0.032407407407407406,0.38715342655846013
thomas,Thomas,False,MALE,1,6,76,4,4,0.5470085470085471,0.0,0.3222476622995618
