id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-baron,Le Baron,False,UNKNOWN,13,144,3430,5,19,0.631578947368421,0.05984848484848484,0.38076843637132296
robert,Robert,False,MALE,5,30,516,6,9,0.5714285714285714,0.15151515151515152,0.37901227317621383
rothenberg,Rothenberg,False,UNKNOWN,20,177,3020,8,21,0.75,0.5045454545454545,0.4021100510638131
franck,Franck,False,MALE,8,52,689,5,12,0.6,0.1840909090909091,0.2790415301366555
la-presse,La Presse,False,UNKNOWN,1,32,737,1,1,0.4444444444444444,0.0,0.08572032341461913
madame-berg,Madame Berg,False,FEMALE,1,12,445,1,1,0.4444444444444444,0.0,0.08572032341461913
wild,Wild,False,UNKNOWN,15,129,1923,5,22,0.631578947368421,0.05984848484848484,0.38076843637132296
henriette,Henriette,False,FEMALE,14,100,1381,5,22,0.631578947368421,0.05984848484848484,0.38076843637132296
berte,Berte,False,FEMALE,2,5,514,3,5,0.42857142857142855,0.0,0.24351147310115084
scharfmann,Scharfmann,False,UNKNOWN,5,35,1013,3,8,0.5454545454545454,0.025757575757575757,0.171262464978549
vander-alte,Vander Alte,False,UNKNOWN,1,19,533,2,2,0.46153846153846156,0.0,0.1222296742540185
le-tendre,Le Tendre,False,MALE,2,31,444,3,5,0.48,0.0,0.17828980798265726
la-douceur,La Douceur,False,MALE,2,18,267,3,5,0.48,0.0,0.17828980798265726
