id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
hilaire-pere,Hilaire Père,False,MALE,16,111,3536,17,55,0.5714285714285714,0.12395111889274917,0.32390689663745614
hilaire-fils,Hilaire Fils,False,MALE,6,52,2966,10,22,0.5194805194805194,0.030162690942329595,0.2138140816715964
une-voix,Une Voix,False,UNKNOWN,3,4,55,10,12,0.42105263157894735,0.09043731708528342,0.1525667492052635
mademoiselle-lancy,Mademoiselle Lancy,False,MALE,13,31,1023,17,51,0.5714285714285714,0.12395111889274917,0.32390689663745614
madame-hilaire,Madame Hilaire,False,FEMALE,12,44,1444,16,47,0.5633802816901409,0.10472034966197989,0.3180637813670888
guincestre,Guincestre,False,MALE,6,39,2077,12,25,0.5,0.03472873712561033,0.21988153469813768
varade,Varade,False,MALE,5,19,1259,12,23,0.5,0.044140483241423764,0.20264252709875327
aubry,Aubry,False,MALE,9,54,1882,13,32,0.5063291139240507,0.05594640834328152,0.22376325726484575
madame-hilaire-grand-mere,Madame Hilaire,False,FEMALE,6,23,1283,12,22,0.45454545454545453,0.015247991839857193,0.2581733534096979
henri,Henri,False,UNKNOWN,12,48,2669,13,15,0.45454545454545453,0.32051282051282054,0.03822934522562367
montmorency,Montmorency,False,MALE,1,3,31,1,1,0.31496062992125984,0.0,0.0034062692807671434
sully,Sully,False,MALE,1,16,965,1,1,0.31496062992125984,0.0,0.0034062692807671434
biron,Biron,False,MALE,3,10,232,2,3,0.31746031746031744,0.0,0.003739468627701748
langlois,Langlois,False,MALE,3,17,330,2,3,0.31746031746031744,0.0,0.003739468627701748
un-chef,Un Chef,False,UNKNOWN,1,1,83,2,2,0.31746031746031744,0.0,0.003739468627701748
un-autre-chef,Un Autre Chef,False,UNKNOWN,1,2,57,2,2,0.31746031746031744,0.0,0.003739468627701748
le-nouveau-chef,Le Nouveau Chef,False,UNKNOWN,1,1,32,1,1,0.31496062992125984,0.0,0.0034062692807671434
le-peuple,Le Peuple,False,UNKNOWN,3,5,58,17,17,0.5882352941176471,0.4715411517641116,0.22303857716243383
une-voix-du-peuple,Une Voix du Peuple,False,UNKNOWN,1,1,8,6,6,0.42105263157894735,0.0,0.03616956100820229
autre-voix-du-peuple,Autre Voix du Peuple,False,UNKNOWN,1,2,37,6,6,0.42105263157894735,0.0,0.03616956100820229
un-homme-du-peuple,Un Homme du Peuple,False,UNKNOWN,1,9,136,6,6,0.42105263157894735,0.0,0.03616956100820229
foule-du-peuple,Foule du Peuple,False,UNKNOWN,1,1,15,6,6,0.42105263157894735,0.0,0.03616956100820229
la-foule-du-peuple,La Foule du Peuple,False,UNKNOWN,1,5,46,6,6,0.42105263157894735,0.0,0.03616956100820229
lancy,Lancy,False,MALE,4,29,1886,7,13,0.4878048780487805,0.0257699200441136,0.1538301050393209
l-officier,L Officier,False,UNKNOWN,2,6,168,3,4,0.37383177570093457,0.0,0.0714243692219083
voix,Voix,False,UNKNOWN,5,7,116,16,27,0.449438202247191,0.13169943505146872,0.25238298285715044
le-premier-suisse,Le Premier Suisse,False,UNKNOWN,1,1,10,9,9,0.4166666666666667,0.0,0.20438737364319381
autre-suisse,Autre Suisse,False,UNKNOWN,1,7,124,9,9,0.4166666666666667,0.0,0.20438737364319381
un-suisse,Un Suisse,False,UNKNOWN,1,3,60,9,9,0.4166666666666667,0.0,0.20438737364319381
plusieurs-suisses,Plusieurs Suisses,False,UNKNOWN,1,3,82,9,9,0.4166666666666667,0.0,0.20438737364319381
le-jeune-suisse,Le Jeune Suisse,False,UNKNOWN,1,1,4,9,9,0.4166666666666667,0.0,0.20438737364319381
un-ligueur,Un Ligueur,False,UNKNOWN,1,2,83,6,6,0.32786885245901637,0.0,0.056057950376410724
un-autre-ligueur,Un Autre Ligueur,False,UNKNOWN,1,4,49,6,6,0.32786885245901637,0.0,0.056057950376410724
louchard,Louchard,False,MALE,1,4,342,6,6,0.32786885245901637,0.0,0.056057950376410724
anroux,Anroux,False,MALE,1,3,173,6,6,0.32786885245901637,0.0,0.056057950376410724
troupe-de-ligueurs,Troupe de Ligueurs,False,UNKNOWN,1,1,20,6,6,0.32786885245901637,0.0,0.056057950376410724
bussy-le-clerc,Bussy-le-clerc,False,MALE,6,14,534,8,20,0.41237113402061853,0.011730426436308788,0.10613372826990043
montalio,Montalio,False,MALE,1,7,177,3,3,0.3448275862068966,0.0,0.047448317902682745
turiaf,Turiaf,False,MALE,3,5,231,5,11,0.3508771929824561,0.0,0.07614985001592271
halfrenas,Halfrenas,False,UNKNOWN,4,5,45,7,17,0.40816326530612246,0.00392156862745098,0.10225200570319232
prisonniers,Prisonniers,False,UNKNOWN,1,2,15,6,6,0.40404040404040403,0.0,0.09602222437385752
