id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-paix,La Paix,False,FEMALE,1,2,190,8,8,0.4201680672268907,0.0,0.2764220097639939
la-discorde,La Discorde,False,FEMALE,1,5,257,8,8,0.4201680672268907,0.0,0.2764220097639939
suite-de-la-paix,Suite de la Paix,False,UNKNOWN,1,0,36,8,8,0.4201680672268907,0.0,0.2764220097639939
suite-de-la-discorde,Suite de la Discorde,False,UNKNOWN,1,0,26,8,8,0.4201680672268907,0.0,0.2764220097639939
la-victoire,La Victoire,False,UNKNOWN,1,4,153,8,8,0.4201680672268907,0.0,0.2764220097639939
suite-de-la-victoire,Suite de la Victoire,False,UNKNOWN,1,0,7,8,8,0.4201680672268907,0.0,0.2764220097639939
la-felicite,La Felicite,False,UNKNOWN,1,1,127,8,8,0.4201680672268907,0.0,0.2764220097639939
l-abondance,L'Abondance,False,FEMALE,1,0,73,8,8,0.4201680672268907,0.0,0.2764220097639939
le-choeur,Le Choeur,False,UNKNOWN,8,16,317,19,24,0.6456241032998565,0.4058144469909174,0.42210543289871927
ceres,Cérès,False,MALE,13,36,1483,8,14,0.4726890756302521,0.13746286393345217,0.08964036017687757
cyane,Cyane,False,FEMALE,3,5,91,7,8,0.49944506104328523,0.05533061709532296,0.11984164576094289
crinise,Crinise,False,MALE,2,3,83,3,3,0.35294117647058826,0.000445632798573975,0.03001707404511116
mercure,Mercure,False,MALE,2,6,238,1,2,0.31141868512110726,0.0,0.01051262824903453
arethuse,Arethuse,False,FEMALE,9,22,906,5,12,0.4201680672268907,0.01563958916900093,0.06488340409944274
alphee,Alphée,False,MALE,9,25,1032,5,12,0.37815126050420167,0.010351413292589762,0.04647038804516332
proserpine,Proserpine,False,FEMALE,7,28,863,9,14,0.49944506104328523,0.07403021814786517,0.13091274205486017
ascalaphe,Ascalaphe,False,MALE,6,16,523,8,14,0.4201680672268907,0.029326882268058744,0.08079349140742903
pluton,Pluton,False,MALE,7,22,881,15,19,0.5632040050062578,0.210992275698158,0.20543594476942253
pluton-ascalaphe,Pluton Ascalaphe,False,UNKNOWN,1,1,10,2,2,0.362610797743755,0.0,0.03356793806697625
nymphes,Troupe de Nymphes,False,UNKNOWN,1,1,51,3,3,0.4411764705882353,0.0,0.08894795720137334
divinites-infernales,Troupe de Divinités Infernales,False,UNKNOWN,1,0,20,4,4,0.39508340649692714,0.0,0.06297541770208127
tous-ensemble,Tous Ensemble,False,UNKNOWN,2,2,82,0,0,0.0,0.0,1.5642899249112615e-40
deux-nymphes,Deux Nymphes,False,UNKNOWN,1,1,18,2,2,0.41360294117647056,0.0,0.060014922984877185
le-choeur-des-ombres,Le Choeur des Ombres,False,UNKNOWN,1,2,56,1,1,0.029411764705882353,0.0,1.719954961652778e-28
deux-ombres,Deux Ombres,False,UNKNOWN,1,3,92,1,1,0.029411764705882353,0.0,1.719954961652778e-28
les-ombres,Les Ombres,False,UNKNOWN,1,2,14,2,2,0.33088235294117646,0.0,0.02482814722390591
les-choeurs,Les Choeurs,False,UNKNOWN,1,2,80,2,2,0.35294117647058826,0.0,0.027293634503482878
choeur-des-ombres,Choeur des Ombres,False,UNKNOWN,1,1,98,2,2,0.35294117647058826,0.0,0.027293634503482878
les-trois-juges-des-enfers,Les Trois Juges des Enfers,False,UNKNOWN,1,1,34,6,6,0.44865403788634095,0.0,0.13862390672122576
les-trois-furies,Les Trois Furies,False,UNKNOWN,1,1,20,6,6,0.44865403788634095,0.0,0.13862390672122576
une-des-furies,Une des Furies,False,UNKNOWN,1,1,15,6,6,0.44865403788634095,0.0,0.13862390672122576
les-furies,Les Furies,False,UNKNOWN,1,0,7,6,6,0.44865403788634095,0.0,0.13862390672122576
lechoeur,Lechoeur,False,UNKNOWN,1,0,7,6,6,0.44865403788634095,0.0,0.13862390672122576
voix-infernales,Voix Infernales,False,UNKNOWN,1,2,14,1,1,0.31141868512110726,0.0,0.01051262824903453
jupiter,Jupiter,False,MALE,1,1,42,0,0,0.0,0.0,1.5642899249112615e-40
