id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
hamilton,Hamilton,False,MALE,8,28,3201,10,17,0.6333333333333333,0.08625730994152046,0.36200724962678227
beme,Bême,False,MALE,3,7,445,4,6,0.5277777777777778,0.0,0.19201008479007145
nevers,Nevers,False,MALE,1,3,85,5,5,0.4318181818181818,0.0,0.1950792003630906
bussi,Bussi,False,MALE,3,5,66,10,15,0.6333333333333333,0.08625730994152046,0.36200724962678227
desadrets,Desadrets,False,MALE,1,2,34,5,5,0.4318181818181818,0.0,0.1950792003630906
tavanne,Tavanne,False,MALE,3,7,318,10,15,0.6333333333333333,0.08625730994152046,0.36200724962678227
gondi,Gondi,False,MALE,1,2,16,5,5,0.4318181818181818,0.0,0.1950792003630906
marsillac,Marsillac,False,MALE,4,17,1479,6,9,0.5428571428571428,0.0682261208576998,0.09273719351009532
lavardin,Lavardin,False,MALE,2,6,257,2,3,0.48717948717948717,0.0,0.060746475447214496
coligny,Coligny,False,MALE,7,38,2285,14,22,0.7916666666666666,0.5882066276803118,0.36693082613666755
teligni,Teligni,False,MALE,3,17,980,6,9,0.5428571428571428,0.05847953216374269,0.09421335917639016
pardaillan,Pardaillan,False,MALE,2,3,80,6,7,0.5428571428571428,0.05847953216374269,0.09421335917639016
renel,Renel,False,MALE,1,1,9,4,4,0.3877551020408163,0.0,0.04281582471920855
querchi,Querchi,False,MALE,1,1,4,4,4,0.3877551020408163,0.0,0.04281582471920855
un-garde,Un Garde,False,UNKNOWN,1,2,115,1,1,0.4523809523809524,0.0,0.04849075203407944
premier-conjure,Premier Conjure,False,UNKNOWN,2,8,91,7,10,0.5757575757575758,0.008771929824561403,0.290380373977936
second-conjure,Second Conjure,False,UNKNOWN,2,5,69,7,10,0.5757575757575758,0.008771929824561403,0.290380373977936
troisieme-conjure,Troisieme Conjure,False,UNKNOWN,2,5,120,7,10,0.5757575757575758,0.008771929824561403,0.290380373977936
quatrieme-conjure,Quatrieme Conjure,False,UNKNOWN,1,3,104,4,4,0.48717948717948717,0.0,0.16361345259915214
un-protestant,Un Protestant,False,UNKNOWN,1,1,34,3,3,0.5,0.0,0.07339238226082531
