id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
narrateur-du-prologue,Narrateur du Prologue,False,UNKNOWN,1,1,872,0,0,0.0,0.0,8.220080044616794e-11
olympion,Olympion,False,MALE,10,127,2022,7,21,0.6993006993006993,0.045454545454545456,0.35622143068057033
chalinus,Chalinus,False,MALE,6,54,1037,6,13,0.6493506493506493,0.0,0.3402813418734774
cleostrate,Cléostrate,False,FEMALE,8,99,1279,8,16,0.7575757575757576,0.07878787878787878,0.38282211293825064
pardalisque,Pardalisque,False,FEMALE,5,52,798,4,5,0.5681818181818181,0.01818181818181818,0.19424461218042124
myrrhine,Myrrhine,False,FEMALE,4,22,430,7,10,0.6993006993006993,0.02424242424242424,0.3663294776664298
stalinon,Stalinon,False,MALE,15,226,3586,10,26,0.9090909090909091,0.28787878787878785,0.41133884119079883
alcesime,Alcesime,False,UNKNOWN,3,20,399,2,3,0.5050505050505051,0.0,0.12298836554835954
pardausque,Pardausque,False,UNKNOWN,1,1,3,2,2,0.5050505050505051,0.0,0.09378472104603174
le-cuisinier,Le Cuisinier,False,UNKNOWN,1,2,4,2,2,0.5050505050505051,0.0,0.11886857231887739
une-servante,Une Servante,False,UNKNOWN,2,7,128,6,8,0.6493506493506493,0.0,0.3402813418734774
le-chef-de-la-troupe,Le Chef de la Troupe,False,UNKNOWN,1,1,92,6,6,0.6493506493506493,0.0,0.3402813418734774
