id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
hector,Hector,False,MALE,33,222,3708,9,48,0.6818181818181818,0.12444444444444445,0.3489642097054111
nerine,Nérine,False,FEMALE,22,105,2037,8,50,0.6818181818181818,0.04190476190476191,0.355327937713102
valere,Valère,False,MALE,22,178,2869,10,35,0.75,0.17523809523809528,0.38390027352095496
geronte,Géronte,False,MALE,11,71,1246,6,16,0.5357142857142857,0.13333333333333336,0.24842303059341095
toutabas,Monsieur Toutabas,False,MALE,1,11,448,1,1,0.35714285714285715,0.0,0.03435117990981642
angelique,Angélique,False,FEMALE,17,74,1080,8,45,0.6818181818181818,0.04190476190476191,0.355327937713102
la-comtesse,La Comtesse,False,UNKNOWN,12,75,1379,7,22,0.625,0.13968253968253969,0.2875884571279685
laquais,Un Laquais d'Angélique,False,MALE,1,1,7,1,1,0.39473684210526316,0.0,0.03976690305359322
le-marquis,Le Marquis,False,MALE,13,77,2169,9,20,0.6818181818181818,0.37460317460317466,0.3016367797151328
laquais-1er,Laquais 1er,False,UNKNOWN,1,1,10,1,1,0.4166666666666667,0.0,0.04170967493984999
laquais-2nd,Laquais 2nd,False,UNKNOWN,1,1,13,1,1,0.4166666666666667,0.0,0.04170967493984999
laquais-3eme,Laquais 3eme,False,UNKNOWN,1,3,28,1,1,0.4166666666666667,0.0,0.04170967493984999
madame-la-ressource,Madame la Ressource,False,UNKNOWN,8,40,658,7,25,0.625,0.009523809523809526,0.32514968508657277
dorante,Dorante,False,MALE,13,36,637,7,30,0.5769230769230769,0.016507936507936506,0.3186851800881407
madame-adam,Madame Adam,False,FEMALE,1,9,72,3,3,0.46875,0.0,0.1176004702516187
monsieur-galonier,Monsieur Galonier,False,UNKNOWN,1,8,64,3,3,0.46875,0.0,0.1176004702516187
