id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
alfred,Alfred,False,UNKNOWN,10,104,1952,9,26,0.6666666666666666,0.004419545596016184,0.23508720721297102
georgette,Georgette,False,FEMALE,3,26,504,11,12,0.72,0.0070028011204481795,0.2841768986083422
ensemble,Ensemble,False,UNKNOWN,3,4,84,7,9,0.6206896551724138,0.0,0.19635310000731643
michel,Michel,False,MALE,17,73,1579,15,50,0.8571428571428571,0.16909430438842205,0.31853548490535993
madame-romarin,Madame Romarin,False,FEMALE,12,65,864,17,47,0.9473684210526315,0.21484593837535013,0.3354196802435028
petersthal,Pétersthal,False,MALE,13,63,970,15,44,0.8571428571428571,0.13205726735138498,0.3181709104272221
mina,Mina,False,FEMALE,14,91,1644,14,45,0.8181818181818182,0.05798319327731093,0.3159690492572915
choeur-des-invites,Choeur des Invites,False,UNKNOWN,1,1,48,4,4,0.5454545454545454,0.0,0.07554378222470835
un-domestique,Un Domestique,False,MALE,1,1,19,4,4,0.5454545454545454,0.0,0.07554378222470835
l-invite,L Invite,False,UNKNOWN,1,3,32,4,4,0.5454545454545454,0.0,0.07554378222470835
les-dames,Les Dames,False,UNKNOWN,1,1,3,4,4,0.5625,0.0,0.10049041332132812
la-dame,La Dame,False,UNKNOWN,1,3,21,4,4,0.5625,0.0,0.10049041332132812
choeur,Choeur,False,UNKNOWN,4,7,126,11,23,0.72,0.00890133831310302,0.28186870216661536
les-hommes,Les Hommes,False,UNKNOWN,1,2,29,9,9,0.6666666666666666,0.0,0.2471494810477014
les-femmes,Les Femmes,False,UNKNOWN,1,1,23,9,9,0.6666666666666666,0.0,0.2471494810477014
madame-romain,Madame Romain,False,UNKNOWN,1,1,23,9,9,0.6666666666666666,0.0,0.2471494810477014
tous,Tous,False,UNKNOWN,3,4,9,11,20,0.72,0.0070028011204481795,0.2841768986083423
invites,Invites,False,UNKNOWN,1,0,27,6,6,0.6,0.0,0.16945799423731778
le-domestique,Le Domestique,False,UNKNOWN,1,3,28,1,1,0.47368421052631576,0.0,0.02990401130154804
