id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
melpomene,Melpomène,False,FEMALE,1,5,408,1,1,0.041666666666666664,0.0,1.4941382893812344e-10
soleil,Le Soleil,False,MALE,1,6,489,1,1,0.041666666666666664,0.0,1.4941382893812344e-10
cassiope,Cassiope,False,FEMALE,11,34,2796,10,26,0.517094017094017,0.04599331827592696,0.31784199826385473
persee,Persée,False,MALE,9,25,1756,10,21,0.5601851851851852,0.094725202333898,0.31878092348081494
cephee,Céphée,False,MALE,10,30,1251,10,22,0.517094017094017,0.10765653428696906,0.30377507174916624
phinee,Phinée,False,MALE,11,49,2652,12,25,0.545045045045045,0.10400040780475565,0.3450447649192615
le-choeur,Le Choeur,False,UNKNOWN,7,12,645,14,25,0.6302083333333333,0.2375580337536859,0.383306342495632
venus,Vénus,False,FEMALE,1,1,69,4,4,0.4384057971014493,0.0,0.16623245635662115
andromede,Andromède,False,FEMALE,12,36,2757,12,28,0.545045045045045,0.09772727272727277,0.34968414880224075
aglante,Aglante,False,FEMALE,3,5,267,5,7,0.3954248366013072,0.00996376811594203,0.1522380650678645
cephalie,Céphalie,False,FEMALE,2,3,164,3,5,0.3601190476190476,0.0,0.08408560430121075
page,Page,False,UNKNOWN,2,8,244,6,7,0.4583333333333333,0.024321632473806386,0.18093708432835884
liriope,Liriope,False,FEMALE,1,7,267,4,4,0.4384057971014493,0.0,0.15502732397064928
timante,Timante,False,MALE,4,14,329,7,13,0.4801587301587302,0.002691511387163561,0.2734598908811358
eole,Eole,False,MALE,1,1,55,3,3,0.3878205128205128,0.0,0.12295364763345232
voix,Une Voix,False,FEMALE,1,1,23,5,5,0.4384057971014493,0.0,0.2023249457838914
cymodoce,Cymodoce,False,FEMALE,2,3,116,3,3,0.3361111111111111,0.14492753623188406,0.015820534374112852
ephyre,Ephyre,False,FEMALE,1,1,33,2,2,0.2520833333333333,0.0,0.002221910456796263
cydippe,Cydippe,False,FEMALE,1,2,128,2,2,0.2520833333333333,0.0,0.002221910456796263
neptune,Neptune,False,MALE,2,3,219,5,5,0.4689922480620155,0.20652173913043478,0.12403093861828622
ammon,Ammon,False,MALE,3,8,266,2,4,0.3878205128205128,0.0,0.06305733926568438
junon,Junon,False,FEMALE,2,6,128,6,6,0.4689922480620155,0.03260869565217391,0.16703968203693081
phorbas,Phorbas,False,MALE,1,2,261,1,1,0.3361111111111111,0.0,0.037406193042089156
mercure,Mercure,False,MALE,1,1,66,2,2,0.3954248366013072,0.0,0.08633811440197105
jupiter,Jupiter,False,MALE,1,1,92,4,4,0.4384057971014493,0.0,0.12229632757709684
