id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
mercure,Mercure,False,MALE,7,115,2529,6,9,0.7142857142857143,0.2,0.30883458159293276
nuit,Nuit,False,UNKNOWN,1,13,336,1,1,0.43478260869565216,0.0,0.049851785411002804
sosie,Sosie,False,MALE,13,161,4388,9,22,0.9090909090909091,0.2,0.4213907715947807
jupiter,Jupiter,False,MALE,5,37,2122,7,11,0.7692307692307693,0.044444444444444446,0.3762953912204189
alcmene,Alcmène,False,FEMALE,3,60,1749,5,7,0.6666666666666666,0.0,0.30190599726570094
cleanthis,Cleanthis,False,FEMALE,8,47,853,6,13,0.7142857142857143,0.016666666666666666,0.34240777117868193
amphitryon,Amphitryon,False,MALE,9,120,2445,9,17,0.9090909090909091,0.2,0.4213907715947807
naucrates,Naucrates,False,MALE,4,15,340,5,11,0.625,0.005555555555555556,0.29141194000376935
polidas,Polidas,False,MALE,2,2,11,4,7,0.5882352941176471,0.0,0.24382258393749176
posicles,Posicles,False,MALE,1,2,23,3,3,0.5555555555555556,0.0,0.1622293597290118
argatiphonditas,Argatiphonditas,False,MALE,1,1,147,3,3,0.5555555555555556,0.0,0.1622293597290118
