id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
lisette,Lisette,False,FEMALE,6,44,874,4,11,0.7,0.0873015873015873,0.3976078555335839
madame-roger,Madame Roger,False,FEMALE,2,22,514,2,3,0.5,0.0,0.21606738415383803
laurette,Laurette,False,FEMALE,10,70,2276,5,14,0.7777777777777778,0.19841269841269837,0.456648964249698
la-baronne,La Baronne,False,UNKNOWN,8,70,1635,4,14,0.7,0.07142857142857142,0.39990742611271896
belinde,Bélinde,False,FEMALE,11,52,1204,6,18,0.875,0.365079365079365,0.4993803092497791
le-valet-de-chambre,Le Valet de Chambre,False,UNKNOWN,2,3,25,2,4,0.5384615384615384,0.0,0.2274576795268317
la-marquise,La Marquise,False,UNKNOWN,3,15,793,2,4,0.5384615384615384,0.0,0.2002835844687969
caroline,Caroline,False,FEMALE,3,14,300,3,4,0.6363636363636364,0.03968253968253967,0.29246786022172594
