id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
antigone,Antigone,False,FEMALE,4,45,1809,4,9,0.6428571428571429,0.009259259259259259,0.3537415276174018
ismene,Ismène,False,FEMALE,2,27,545,3,4,0.6,0.0,0.29953884229809946
le-choeur,Le Choeur,False,UNKNOWN,11,45,2311,9,21,1.0,0.5648148148148149,0.528127374024645
creon,Créon,False,MALE,9,94,3022,7,18,0.8181818181818182,0.1759259259259259,0.473923571577171
le-gardien,Le Gardien,False,MALE,3,16,1081,3,6,0.6,0.0,0.29953884229809946
hemon,Hémon,False,MALE,1,18,630,2,2,0.5625,0.0,0.2213859780107792
tiresias,Tirésias,False,MALE,1,14,648,2,2,0.5625,0.0,0.2213859780107792
le-messager,Le Messager,False,MALE,1,8,772,2,2,0.5625,0.0,0.1497707696420414
eurydice,Eurydice,False,FEMALE,1,1,81,2,2,0.5625,0.0,0.1497707696420414
l-envoye,L'Envoyé,False,MALE,1,6,132,2,2,0.5625,0.0,0.2213859780107792
