id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
florimant,Florimant,False,MALE,12,62,3807,5,21,0.8571428571428571,0.0,0.40450904413516037
pamphile,Pamphile,False,MALE,8,46,3931,5,16,0.8571428571428571,0.0,0.40450904413516037
nise,Nise,False,FEMALE,9,44,2377,5,19,0.8571428571428571,0.0,0.40450904413516037
philidor,Philidor,False,MALE,5,40,1324,5,14,0.8571428571428571,0.0,0.40450904413516037
celiane,Céliane,False,FEMALE,9,52,2198,6,21,1.0,0.3333333333333333,0.41827986162956227
la-nourrice,La Nourrice,False,FEMALE,1,1,53,1,1,0.5454545454545454,0.0,0.08309105499058705
julie,Julie,False,FEMALE,6,52,1862,5,16,0.8571428571428571,0.0,0.40450904413516037
