id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-mousse,Le Mousse,False,MALE,6,19,357,9,25,0.9090909090909091,0.027407407407407408,0.3459161270660742
la-bejart,La Bejart,False,UNKNOWN,10,32,399,9,42,0.9090909090909091,0.027407407407407408,0.3459161270660742
moliere,Molière,False,MALE,15,131,2315,10,49,1.0,0.12740740740740744,0.35541445015185663
gros-rene,Gros-René,False,MALE,10,55,642,9,43,0.9090909090909091,0.027407407407407408,0.3459161270660742
le-vieux-marin,Le Vieux Marin,False,UNKNOWN,2,6,144,5,9,0.6666666666666666,0.0,0.20868738640642298
mademoiselle-du-rose,Mademoiselle du Rosé,False,FEMALE,3,35,999,7,14,0.7692307692307693,0.008888888888888889,0.28128252950008337
la-forest,La Forest,False,UNKNOWN,7,38,1128,7,26,0.7692307692307693,0.0,0.2916179607328289
le-bosco,Le Bosco,False,MALE,3,19,229,7,16,0.7692307692307693,0.0,0.2916179607328289
le-capitaine,Le Capitaine,False,UNKNOWN,2,4,67,8,12,0.8333333333333334,0.007407407407407408,0.32278951000669015
le-gouverneur,Le Gouverneur,False,UNKNOWN,5,45,1003,9,19,0.9090909090909091,0.08518518518518518,0.3322878330924726
bejart,Bejart,False,UNKNOWN,2,12,204,2,3,0.5555555555555556,0.0,0.08570903830617521
