id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-foire,La Foire,False,FEMALE,10,30,545,11,18,1.0,0.5575757575757575,0.47510593667936596
mezzetin,Mezzetin,False,MALE,3,9,118,5,7,0.6470588235294118,0.02727272727272727,0.30147123276511834
la-comedie-française,La Comédie Française,False,FEMALE,4,18,265,7,13,0.7333333333333333,0.04848484848484848,0.40268090900584086
la-comedie-italienne,La Comédie Italienne,False,FEMALE,4,12,132,7,13,0.7333333333333333,0.04848484848484848,0.40268090900584086
monsieur-charitides,Monsieur Charitides,False,UNKNOWN,1,1,25,4,4,0.6111111111111112,0.0,0.2807045943505435
gille,Un Gille,False,MALE,1,2,30,3,3,0.5789473684210527,0.0,0.2272105341215385
l-opera,L'Opéra,False,MALE,2,12,169,5,6,0.6470588235294118,0.02727272727272727,0.30147123276511834
les-deux-comedies,Les Deux Comedies,False,UNKNOWN,2,4,92,4,6,0.6111111111111112,0.0,0.2807045943505435
mezettin,Mezettin,False,UNKNOWN,1,0,19,2,2,0.55,0.0,0.13779870124177465
polichinelle,Polichinelle,False,MALE,1,2,54,2,2,0.55,0.0,0.13779870124177465
le-choeur,Le Choeur,False,UNKNOWN,1,2,4,2,2,0.55,0.0,0.1024914193579161
tous,Tous,False,UNKNOWN,1,1,8,2,2,0.55,0.0,0.1024914193579161
