id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
finot,Finot,False,MALE,8,69,1432,6,20,1.0,0.13333333333333333,0.4203315919586131
plaisantin,Plaisantin,False,MALE,6,42,662,5,17,0.8571428571428571,0.0,0.3936516910443078
double-sens,Double-Sens,False,MALE,2,21,204,5,9,0.8571428571428571,0.0,0.3936516910443078
madme-cocasse,Madme Cocasse,False,UNKNOWN,6,26,318,5,20,0.8571428571428571,0.0,0.3936516910443078
barbe,Barbe,False,MALE,7,20,409,5,19,0.8571428571428571,0.0,0.3936516910443078
taxe,Taxe,False,MALE,10,79,840,6,21,1.0,0.13333333333333333,0.4203315919586131
grapin,Grapin,False,MALE,1,15,230,2,2,0.6,0.0,0.16369511341180396
