id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
alizon,Alizon,False,FEMALE,4,6,123,8,17,0.9,0.014814814814814814,0.3513227667247695
gilles,Gilles,False,UNKNOWN,4,9,74,8,13,0.9,0.08796296296296297,0.32927743190429437
maitre-adam,Maitre Adam,False,UNKNOWN,5,43,1123,8,16,0.9,0.014814814814814814,0.3513227667247695
leonard,Leonard,False,UNKNOWN,8,105,2507,9,26,1.0,0.1259259259259259,0.3622577897047552
un-ramoneur,Un Ramoneur,False,UNKNOWN,1,1,9,2,2,0.5625,0.0,0.09259842785324894
maitre-simon,Maitre Simon,False,UNKNOWN,3,41,713,8,15,0.9,0.014814814814814814,0.35132276672476953
maitre-maugier,Maitre Maugier,False,UNKNOWN,2,10,197,6,9,0.75,0.0,0.28077017012903255
maitre-seraphin,Maitre Seraphin,False,UNKNOWN,3,7,37,8,15,0.9,0.014814814814814814,0.35132276672476953
catherine,Catherine,False,FEMALE,2,35,2009,7,9,0.8181818181818182,0.004629629629629629,0.31816662217094094
mademoiselle-de-la-garandiere,Mademoiselle de la Garandière,False,FEMALE,2,3,35,6,8,0.75,0.0,0.27928223040735284
