id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
moliere,Molière,False,MALE,18,86,3755,11,26,0.72,0.32788671023965144,0.27656120995263006
lesbin,Lesbin,False,MALE,3,4,24,3,5,0.5142857142857142,0.0,0.13456981575839513
chapelle,Chapelle,False,MALE,16,49,1902,11,21,0.72,0.21786492374727667,0.3976173236588056
laforet,Laforet,False,UNKNOWN,3,13,249,2,5,0.5,0.0,0.0977408155957304
le-garçon,Le Garçon,False,UNKNOWN,1,2,29,1,1,0.42857142857142855,0.0,0.04009535814357753
la-moliere,La Molière,False,FEMALE,5,33,1005,3,5,0.5142857142857142,0.0,0.13456981575839513
isabelle,Isabelle,False,FEMALE,15,35,1066,8,24,0.6428571428571429,0.07407407407407408,0.254031342425267
baron,Baron,False,MALE,11,34,818,12,23,0.75,0.33877995642701525,0.41223413378990975
le-semainier,Le Semainier,False,UNKNOWN,1,1,14,1,1,0.42857142857142855,0.0,0.04009535814357753
angelique,Angelique,False,UNKNOWN,1,0,156,4,4,0.5625,0.0,0.1598660096020577
cleante,Cleante,False,UNKNOWN,1,0,29,4,4,0.5625,0.0,0.1598660096020577
le-docteur,Le Docteur,False,UNKNOWN,2,13,415,2,3,0.43902439024390244,0.0,0.07692435830624224
le-domestique,Le Domestique,False,UNKNOWN,1,1,11,1,1,0.43902439024390244,0.0,0.059764554758240704
montausier,Montausier,False,MALE,4,21,857,7,11,0.5625,0.021786492374727667,0.2969978835484216
pirlon,Pirlon,False,MALE,1,11,326,2,2,0.45,0.0,0.10282231069138582
mignard,Mignard,False,MALE,1,5,224,6,6,0.5454545454545454,0.0,0.2839785346484398
apollon,Apollon,False,UNKNOWN,1,2,257,6,6,0.5454545454545454,0.0,0.2839785346484398
thalie,Thalie,False,FEMALE,1,1,45,6,6,0.5454545454545454,0.0,0.2839785346484398
melpomene,Melpomène,False,FEMALE,1,1,47,6,6,0.5454545454545454,0.0,0.2839785346484398
