id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
toinette,Toinette,False,FEMALE,23,79,1828,14,49,0.9375,0.1470748299319728,0.3518047158936708
angelique,Angélique,False,FEMALE,9,33,455,11,26,0.7894736842105263,0.05238095238095239,0.2996473313339663
valere,Valère,False,MALE,9,21,531,9,26,0.7142857142857143,0.014058956916099775,0.27212544234909336
le-nourricier,Le Nourricier,False,MALE,18,64,1623,14,44,0.9375,0.1327891156462585,0.35286157391100836
la-nourrice,La Nourrice,False,FEMALE,7,24,531,10,22,0.75,0.02485260770975057,0.28954653239173134
la-petite-fille,La Petite Fille,False,FEMALE,5,20,383,8,11,0.6818181818181818,0.009523809523809525,0.24352973526405058
la-mie,La Mie,False,UNKNOWN,5,26,494,4,7,0.5769230769230769,0.0,0.13121113520784902
la-nourice,La Nourice,False,UNKNOWN,2,3,25,6,7,0.625,0.004761904761904762,0.18045547188729796
la-femme-du-viellard,La Femme du Viellard,False,UNKNOWN,1,1,14,6,6,0.625,0.0,0.17688936291511895
la-femme-du-vieillard,La Femme du Vieillard,False,UNKNOWN,9,19,347,11,32,0.7894736842105263,0.03945578231292517,0.31053767783082986
le-femme-du-vieillard,Le Femme du Vieillard,False,UNKNOWN,1,1,118,6,6,0.625,0.0,0.17688936291511895
le-vourricier,Le Vourricier,False,UNKNOWN,1,1,5,6,6,0.625,0.0,0.17688936291511895
le-vieillard,Le Vieillard,False,MALE,12,63,1202,10,31,0.75,0.026439909297052155,0.2883647968102451
la-veuve,La Veuve,False,FEMALE,9,50,855,11,31,0.7894736842105263,0.05342403628117914,0.3008161998290154
toienette,Toienette,False,UNKNOWN,1,1,10,4,4,0.5769230769230769,0.0,0.11888208793456542
le-nouricier,Le Nouricier,False,UNKNOWN,2,2,30,4,6,0.5769230769230769,0.0,0.12990813610981966
