id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
catilina,Catilina,False,MALE,21,65,7826,8,18,0.7857142857142857,0.7575757575757575,0.5715897848847109
lentulus,Lentulus,False,MALE,1,4,548,1,1,0.4583333333333333,0.0,0.1547582276203368
probus,Probus,False,MALE,4,12,1214,2,4,0.4782608695652174,0.0,0.23962234070094582
tullie,Tullie,False,FEMALE,7,25,1881,3,7,0.5238095238095238,0.01515151515151515,0.34646908718060343
fulvie,Fulvie,False,FEMALE,4,6,920,3,5,0.5,0.00909090909090909,0.31344220483171464
ciceron,Cicéron,False,MALE,7,17,1489,4,7,0.5789473684210527,0.10303030303030301,0.3946293034493563
sunnon,Sunnon,False,MALE,2,5,813,2,2,0.5,0.18181818181818182,0.1670005032024468
gontran,Gontran,False,MALE,1,1,15,1,1,0.34375,0.0,0.04521557189615368
caton,Caton,False,MALE,4,11,981,4,6,0.5789473684210527,0.2424242424242424,0.3404493968494471
crassus,Crassus,False,MALE,1,1,558,2,2,0.4074074074074074,0.0,0.19902450801229432
cethegus,Cethegus,False,UNKNOWN,2,4,128,1,2,0.4583333333333333,0.0,0.1547582276203368
lucius,Lucius,False,MALE,1,1,125,1,1,0.3793103448275862,0.0,0.09217776153263672
