id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
silvia,Silvia,False,FEMALE,20,205,5444,6,37,1.0,0.06666666666666665,0.41503568726836354
lisette,Lisette,False,FEMALE,11,114,2089,5,20,0.8571428571428571,0.0,0.37770082601453925
monsieur-orgon,Monsieur Orgon,False,MALE,12,79,1844,6,27,1.0,0.06666666666666665,0.41503568726836354
mario,Mario,False,MALE,12,68,1220,6,27,1.0,0.06666666666666665,0.41503568726836354
un-valet,Un Valet,False,UNKNOWN,1,1,22,3,3,0.6666666666666666,0.0,0.23507954603673165
dorante,Dorante,False,MALE,14,156,2693,5,25,0.8571428571428571,0.0,0.3777008260145393
arlequin,Arlequin,False,MALE,12,98,1940,5,19,0.8571428571428571,0.0,0.3777008260145393
