id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
acanthe,Acante,False,MALE,1,46,1895,11,11,1,0,0.2886751345948129
erato,Erato,False,UNKNOWN,1,26,391,11,11,1,0,0.2886751345948129
uranie,Uranie,False,UNKNOWN,1,3,153,11,11,1,0,0.2886751345948129
apollon,Apollon,False,MALE,1,47,1318,11,11,1,0,0.2886751345948129
polymnie,Polymnie,False,UNKNOWN,1,6,311,11,11,1,0,0.2886751345948129
euterpe,Euterpe,False,UNKNOWN,1,10,200,11,11,1,0,0.2886751345948129
terpsichore,Terpsichore,False,UNKNOWN,1,9,225,11,11,1,0,0.2886751345948129
melpomene,Melpomene,False,UNKNOWN,1,6,177,11,11,1,0,0.2886751345948129
thalie,Thalie,False,UNKNOWN,1,3,104,11,11,1,0,0.2886751345948129
climene,Climene,False,UNKNOWN,1,34,841,11,11,1,0,0.2886751345948129
clio,Clio,False,UNKNOWN,1,5,312,11,11,1,0,0.2886751345948129
calliope,Calliope,False,UNKNOWN,1,5,140,11,11,1,0,0.2886751345948129
