id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
georges,Georges,False,MALE,6,48,852,10,18,0.7272727272727273,0.0,0.24999901389157525
noellie,Noellie,False,FEMALE,9,45,835,10,27,0.7272727272727273,0.0,0.24999901389157525
noemie,Noémie,False,FEMALE,9,27,460,16,34,1.0,0.13333333333333333,0.3333337369747494
le-comte,Le Comte,False,UNKNOWN,6,12,537,10,19,0.7272727272727273,0.0,0.24999901389157525
le-garde-champetre,Le Garde Champetre,False,UNKNOWN,5,24,818,10,18,0.7272727272727273,0.0,0.24999901389157525
la-comtesse,La Comtesse,False,UNKNOWN,2,6,113,10,14,0.7272727272727273,0.0,0.24999901389157525
madame-bridanon,Madame Bridanon,False,FEMALE,2,4,141,10,14,0.7272727272727273,0.0,0.24999901389157525
les-paysans,Les Paysans,False,UNKNOWN,1,3,12,8,8,0.6666666666666666,0.0,0.1666682352305848
bridanon,Bridanon,False,MALE,2,10,81,16,18,1.0,0.13333333333333333,0.3333337369747494
premier-paysan,Premier Paysan,False,UNKNOWN,1,1,4,8,8,0.6666666666666666,0.0,0.1666682352305848
deuxieme-paysan,Deuxieme Paysan,False,UNKNOWN,1,1,17,8,8,0.6666666666666666,0.0,0.1666682352305848
premiere-paysanne,Premiere Paysanne,False,UNKNOWN,1,1,13,8,8,0.6666666666666666,0.0,0.1666682352305848
deuxieme-paysanne,Deuxieme Paysanne,False,UNKNOWN,1,2,7,8,8,0.6666666666666666,0.0,0.1666682352305848
paysans-et-paysannes,Paysans et Paysannes,False,UNKNOWN,2,5,20,16,18,1.0,0.13333333333333333,0.3333337369747494
quatrieme-paysanne,Quatrieme Paysanne,False,UNKNOWN,1,1,5,8,8,0.6666666666666666,0.0,0.1666682352305848
paysans,Paysans,False,UNKNOWN,1,0,15,10,10,0.7272727272727273,0.0,0.2499990138915752
paysannes,Paysannes,False,UNKNOWN,1,0,15,10,10,0.7272727272727273,0.0,0.2499990138915752
