id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-comedie,La Comedie,False,UNKNOWN,2,3,103,5,8,0.5625,0.0,0.25641342584716065
comedie,Comedie,False,UNKNOWN,2,0,22,5,8,0.5625,0.0,0.25641342584716065
musique,Musique,False,UNKNOWN,2,0,22,5,8,0.5625,0.0,0.25641342584716065
ballet,Ballet,False,UNKNOWN,2,0,22,5,8,0.5625,0.0,0.25641342584716065
sganarelle,Sganarelle,False,MALE,16,92,1616,17,31,0.9473684210526315,0.7113289760348583,0.5257906181815942
monsieur-guillaume,Monsieur Guillaume,False,MALE,1,2,42,4,4,0.5454545454545454,0.0,0.15601436682890082
monsieur-josse,Monsieur Josse,False,MALE,1,1,43,4,4,0.5454545454545454,0.0,0.15601436682890082
aminte,Aminte,False,FEMALE,1,1,37,4,4,0.5454545454545454,0.0,0.15601436682890082
lucrece,Lucrèce,False,FEMALE,1,1,79,4,4,0.5454545454545454,0.0,0.15601436682890082
lisette,Lisette,False,FEMALE,11,68,1288,8,20,0.6428571428571429,0.058823529411764705,0.3383713823115187
lucinde,Lucinde,False,FEMALE,4,24,446,4,9,0.5454545454545454,0.0021786492374727667,0.18723531713786826
monsieur-tomes,Monsieur Tomès,False,MALE,5,28,536,6,10,0.6,0.07189542483660132,0.22957308284946182
monsieur-des-fonandres,Monsieur des Fonandres,False,UNKNOWN,3,18,234,5,7,0.5806451612903226,0.042483660130718956,0.18366229401181344
monsieur-macroton,Monsieur Macroton,False,MALE,2,6,376,4,6,0.5625,0.0,0.1748604222644339
monsieur-bahys,Monsieur Bahys,False,MALE,2,6,163,4,6,0.5625,0.0,0.1748604222644339
l-operateur,L Operateur,False,UNKNOWN,1,2,116,1,1,0.5,0.0,0.08253959078782479
monsieur-filerin,Monsieur Filerin,False,MALE,1,4,499,2,2,0.391304347826087,0.0,0.06487076031765925
clitandre,Clitandre,False,MALE,4,21,715,4,9,0.5454545454545454,0.0021786492374727667,0.18723531713786826
le-notaire,Le Notaire,False,UNKNOWN,1,1,11,3,3,0.5294117647058824,0.0,0.1413245283002199
