id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
les-yeux,Les Yeux,False,UNKNOWN,1,11,721,1,1,1,0,0.7071067811865476
la-bouche,La Bouche,False,UNKNOWN,1,11,1227,1,1,1,0,0.7071067811865476
