id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-domestique,Le Domestique,False,UNKNOWN,4,7,43,2,5,1,0,0.5773502691896258
monsieur,Monsieur,False,MALE,5,106,1570,2,5,1,0,0.5773502691896258
madame,Madame,False,FEMALE,3,104,1350,2,4,1,0,0.5773502691896258
