id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
asmodee,Asmodee,False,UNKNOWN,1,11,606,1,1,0.07142857142857142,0.0,8.405018966005312e-08
dom-cleofas,Dom Cleofas,False,UNKNOWN,1,10,190,1,1,0.07142857142857142,0.0,8.405018966005312e-08
marine,Marine,False,FEMALE,7,62,1379,5,12,0.5413533834586466,0.005494505494505495,0.1929895581196404
la-baronne,La Baronne,False,MALE,38,272,3845,11,73,0.7912087912087912,0.06904761904761905,0.36952437183804615
frontin,Frontin,False,MALE,21,137,3005,9,37,0.6857142857142857,0.025091575091575093,0.3324393316659445
flamand,Flamand,False,MALE,3,19,456,4,6,0.5142857142857142,0.0021978021978021982,0.16008766141320901
monsieur-turcaret,Monsieur Turcaret,False,MALE,15,186,2833,12,30,0.8571428571428571,0.18992673992673997,0.3746928970731382
le-chevalier,Le Chevalier,False,MALE,18,95,1339,8,42,0.6428571428571428,0.01043956043956044,0.31278556744218494
lisette,Lisette,False,FEMALE,23,88,1200,10,44,0.7346938775510203,0.049450549450549455,0.34815012740051243
le-marquis,Le Marquis,False,MALE,9,63,1657,7,29,0.6050420168067226,0.0,0.2914113230046512
monsieur-rafle,Monsieur Rafle,False,MALE,1,20,447,1,1,0.44720496894409933,0.0,0.046666968553531085
monsieur-furet,Monsieur Furet,False,MALE,1,11,340,4,4,0.5142857142857142,0.0,0.17745559232871982
jasmin,Jasmin,False,MALE,3,3,49,4,5,0.5142857142857142,0.0,0.17475619777779353
madame-jacob,Madame Jacob,False,MALE,4,33,1007,7,16,0.6050420168067226,0.0,0.2914113230046512
madame-turcaret,Madame Turcaret,False,FEMALE,7,27,569,8,25,0.6428571428571428,0.01098901098901099,0.3107661029744531
